order_id,customer_id,order_date,order_status,payment_method
1964,356,2024-10-26,Cancelled,UPI
1965,86,2023-11-29,Cancelled,UPI
1966,419,2023-05-17,Cancelled,UPI
1967,59,2023-11-29,Completed,UPI
1968,749,2023-08-13,Completed,Debit Card
1969,17,2023-09-20,Cancelled,Wallet
1970,740,2023-04-19,Completed,UPI
1971,650,2024-10-03,Cancelled,Wallet
1972,453,2023-07-31,Completed,UPI
1973,209,2023-10-03,Cancelled,Net Banking
1974,457,2023-06-09,Completed,Net Banking
1975,152,2024-01-13,Completed,Credit Card
1976,186,2024-05-22,Completed,Debit Card
1977,194,2023-06-30,Cancelled,Net Banking
1978,664,2023-07-04,Completed,Credit Card
1979,167,2023-11-14,Completed,Net Banking
1980,193,2024-09-14,Completed,Debit Card
1981,437,2023-03-15,Completed,Net Banking
1982,413,2024-10-22,Completed,Wallet
1983,745,2023-05-21,Completed,Wallet
1984,387,2023-04-13,Completed,Credit Card
1985,14,2023-04-23,Completed,Debit Card
1986,789,2023-09-12,Completed,UPI
1987,643,2023-05-27,Cancelled,Credit Card
1988,109,2023-01-10,Cancelled,UPI
1989,208,2023-03-29,Completed,Net Banking
1990,455,2024-07-30,Completed,UPI
1991,491,2023-12-06,Completed,Debit Card
1992,557,2023-02-27,Completed,Wallet
1993,22,2023-05-07,Completed,Credit Card
1994,304,2024-07-11,Completed,Wallet
1995,146,2024-03-01,Completed,Debit Card
1996,233,2023-01-25,Completed,Net Banking
1997,362,2023-05-31,Completed,Debit Card
1998,394,2024-12-01,Completed,Net Banking
1999,113,2023-06-23,Completed,Credit Card
2000,366,2023-10-16,Completed,Wallet
2001,122,2023-12-08,Completed,Credit Card
2002,620,2023-02-14,Completed,Debit Card
2003,544,2024-03-14,Completed,Wallet
2004,696,2023-07-05,Completed,Debit Card
2005,704,2024-11-14,Completed,Wallet
2006,357,2023-10-21,Completed,UPI
2007,678,2024-05-26,Completed,UPI
2008,3,2023-03-20,Completed,Debit Card
2009,152,2023-11-24,Completed,Net Banking
2010,69,2024-05-04,Completed,Wallet
2011,745,2024-03-13,Completed,Debit Card
2012,331,2023-04-03,Completed,Debit Card
2013,362,2024-01-30,Completed,Net Banking
2014,493,2024-03-10,Completed,Wallet
2015,342,2024-10-13,Completed,Debit Card
2016,429,2024-01-28,Cancelled,Net Banking
2017,547,2024-07-05,Completed,Wallet
2018,236,2024-07-03,Completed,Credit Card
2019,733,2024-08-17,Completed,Wallet
2020,796,2024-08-14,Completed,Credit Card
2021,371,2023-08-29,Completed,Debit Card
2022,372,2023-01-18,Cancelled,Net Banking
2023,113,2023-05-17,Completed,UPI
2024,798,2024-01-05,Completed,UPI
2025,148,2024-04-16,Cancelled,Net Banking
2026,216,2023-09-06,Completed,Credit Card
2027,121,2023-05-22,Completed,Net Banking
2028,713,2023-01-27,Completed,UPI
2029,719,2023-02-25,Completed,Wallet
2030,489,2023-03-17,Cancelled,Debit Card
2031,151,2023-01-31,Completed,Debit Card
2032,251,2023-03-22,Completed,Credit Card
2033,427,2024-08-05,Completed,Debit Card
2034,762,2024-04-26,Completed,Wallet
2035,482,2023-11-03,Completed,UPI
2036,661,2024-03-30,Completed,UPI
2037,160,2023-04-24,Completed,Credit Card
2038,770,2024-09-10,Completed,Wallet
2039,12,2023-06-14,Completed,Net Banking
2040,466,2024-11-27,Cancelled,UPI
2041,514,2024-08-08,Completed,Debit Card
2042,161,2024-03-09,Completed,Credit Card
2043,387,2024-06-18,Completed,Debit Card
2044,634,2024-02-15,Completed,Debit Card
2045,189,2024-02-06,Cancelled,Wallet
2046,710,2023-03-21,Completed,Net Banking
2047,669,2023-11-17,Completed,Net Banking
2048,56,2023-06-18,Completed,Net Banking
2049,277,2023-07-19,Completed,Credit Card
2050,372,2023-03-21,Cancelled,UPI
2051,246,2023-01-29,Completed,Debit Card
2052,110,2024-07-08,Completed,Debit Card
2053,12,2024-09-03,Completed,Debit Card
2054,207,2024-07-18,Completed,Debit Card
2055,88,2023-10-03,Cancelled,Wallet
2056,578,2023-02-15,Completed,Credit Card
2057,323,2023-02-19,Completed,UPI
2058,366,2023-01-09,Completed,Net Banking
2059,200,2024-05-27,Completed,Net Banking
2060,133,2023-12-31,Completed,UPI
2061,760,2024-02-22,Cancelled,Credit Card
2062,794,2024-05-29,Completed,Credit Card
2063,392,2024-08-24,Completed,Wallet
2064,298,2023-02-08,Completed,Debit Card
2065,475,2024-11-29,Completed,Credit Card
2066,221,2023-08-26,Completed,Debit Card
2067,529,2024-05-28,Cancelled,Wallet
2068,459,2023-12-16,Completed,UPI
2069,369,2023-10-25,Cancelled,Net Banking
2070,730,2023-02-10,Completed,Debit Card
2071,626,2023-08-02,Cancelled,Credit Card
2072,581,2023-06-06,Completed,Credit Card
2073,147,2023-01-16,Completed,Wallet
2074,511,2023-03-31,Completed,Net Banking
2075,174,2023-11-18,Completed,Debit Card
2076,287,2023-03-11,Cancelled,UPI
2077,92,2023-12-28,Completed,Debit Card
2078,265,2024-04-16,Completed,UPI
2079,666,2024-03-28,Completed,Credit Card
2080,500,2024-08-05,Completed,UPI
2081,411,2023-10-21,Completed,Wallet
2082,133,2024-11-27,Completed,UPI
2083,640,2024-06-08,Completed,UPI
2084,699,2023-03-27,Completed,Wallet
2085,270,2024-04-05,Completed,Wallet
2086,59,2024-10-21,Completed,Wallet
2087,159,2023-01-09,Completed,UPI
2088,163,2024-01-20,Cancelled,Net Banking
2089,229,2023-03-16,Completed,Net Banking
2090,96,2024-11-16,Completed,Net Banking
2091,658,2024-04-24,Cancelled,Net Banking
2092,88,2023-04-22,Completed,Credit Card
2093,787,2024-02-11,Completed,Debit Card
2094,337,2024-02-16,Completed,UPI
2095,619,2023-12-17,Completed,Debit Card
2096,118,2024-05-02,Completed,Net Banking
2097,559,2023-02-09,Completed,Net Banking
2098,656,2023-05-30,Completed,UPI
2099,33,2024-08-04,Cancelled,Net Banking
2100,371,2023-03-05,Completed,Net Banking
2101,56,2023-08-07,Completed,Credit Card
2102,434,2024-12-01,Completed,UPI
2103,181,2024-10-12,Completed,Debit Card
2104,281,2023-03-12,Completed,Credit Card
2105,730,2023-11-02,Completed,Net Banking
2106,220,2024-06-21,Completed,Debit Card
2107,95,2023-02-25,Completed,UPI
2108,169,2023-11-01,Completed,UPI
2109,494,2024-03-05,Completed,Wallet
2110,714,2023-06-14,Completed,UPI
2111,399,2024-08-07,Completed,Wallet
2112,204,2024-09-03,Completed,Wallet
2113,149,2024-09-23,Completed,UPI
2114,155,2023-01-15,Completed,Debit Card
2115,325,2024-05-26,Completed,Net Banking
2116,534,2023-09-27,Completed,Net Banking
2117,650,2023-05-09,Completed,Wallet
2118,38,2023-04-10,Completed,Debit Card
2119,714,2024-03-06,Cancelled,Debit Card
2120,387,2024-09-07,Completed,UPI
2121,196,2023-08-03,Cancelled,Credit Card
2122,373,2024-01-15,Completed,UPI
2123,515,2023-11-11,Completed,Net Banking
2124,467,2024-10-26,Completed,Net Banking
2125,361,2023-12-27,Cancelled,Net Banking
2126,784,2024-06-19,Completed,Credit Card
2127,470,2023-06-30,Completed,UPI
2128,567,2023-07-01,Cancelled,Debit Card
2129,447,2024-07-09,Completed,UPI
2130,706,2024-11-06,Completed,UPI
2131,102,2024-09-27,Completed,Credit Card
2132,666,2023-04-02,Completed,Wallet
2133,107,2024-02-26,Completed,Wallet
2134,103,2024-07-11,Completed,Wallet
2135,34,2024-08-18,Completed,Net Banking
2136,229,2023-08-05,Completed,Wallet
2137,118,2024-01-26,Completed,Net Banking
2138,360,2023-05-08,Completed,Net Banking
2139,721,2024-10-22,Completed,Credit Card
2140,230,2024-01-19,Cancelled,UPI
2141,675,2023-10-02,Completed,UPI
2142,690,2024-02-29,Completed,Credit Card
2143,34,2024-02-29,Completed,Credit Card
2144,384,2023-06-07,Cancelled,Wallet
2145,344,2023-11-22,Completed,Wallet
2146,248,2024-03-16,Cancelled,Net Banking
2147,632,2023-07-17,Completed,Credit Card
2148,440,2024-08-14,Completed,Net Banking
2149,413,2023-06-27,Completed,Wallet
2150,448,2023-06-12,Completed,Credit Card
2151,517,2023-05-10,Completed,Wallet
2152,781,2024-02-06,Completed,Wallet
2153,331,2023-06-12,Completed,Credit Card
2154,27,2023-04-06,Completed,Credit Card
2155,789,2024-10-05,Cancelled,Debit Card
2156,633,2023-01-29,Cancelled,Credit Card
2157,392,2024-08-08,Completed,Debit Card
2158,650,2024-04-09,Completed,Debit Card
2159,669,2023-09-03,Completed,UPI
2160,549,2023-07-18,Completed,Net Banking
2161,676,2023-09-24,Completed,UPI
2162,148,2023-03-26,Completed,Wallet
2163,114,2023-04-16,Completed,Wallet
2164,110,2023-05-06,Completed,UPI
2165,185,2023-09-26,Completed,Credit Card
2166,371,2024-05-21,Completed,Net Banking
2167,503,2023-04-14,Completed,Net Banking
2168,499,2023-03-17,Completed,Debit Card
2169,385,2024-03-05,Completed,Net Banking
2170,185,2023-06-14,Completed,Credit Card
2171,676,2023-07-02,Cancelled,Wallet
2172,121,2023-02-02,Completed,UPI
2173,629,2024-05-10,Cancelled,Wallet
2174,163,2023-01-06,Cancelled,UPI
2175,198,2023-05-05,Cancelled,Credit Card
2176,24,2024-07-02,Cancelled,Wallet
2177,222,2023-06-06,Completed,Credit Card
2178,31,2023-08-11,Completed,Debit Card
2179,86,2023-08-14,Completed,UPI
2180,494,2023-10-08,Completed,Credit Card
2181,726,2023-12-23,Cancelled,UPI
2182,764,2024-04-23,Completed,Net Banking
2183,410,2024-06-08,Completed,UPI
2184,203,2023-06-27,Completed,Net Banking
2185,598,2023-04-16,Cancelled,UPI
2186,211,2023-06-19,Completed,Net Banking
2187,434,2024-04-01,Cancelled,UPI
2188,638,2023-11-23,Completed,Wallet
2189,440,2024-01-28,Completed,Wallet
2190,383,2023-12-28,Completed,Net Banking
2191,35,2023-06-21,Cancelled,UPI
2192,420,2024-08-23,Completed,Wallet
2193,544,2024-10-22,Completed,Net Banking
2194,118,2023-01-31,Completed,UPI
2195,191,2024-03-15,Completed,Debit Card
2196,221,2023-03-16,Completed,UPI
2197,799,2023-05-29,Completed,Credit Card
2198,327,2023-01-10,Completed,UPI
2199,477,2023-08-07,Cancelled,UPI
2200,576,2023-08-27,Completed,Net Banking
2201,617,2023-10-18,Completed,Wallet
2202,106,2023-08-11,Cancelled,UPI
2203,688,2024-09-14,Completed,Wallet
2204,432,2024-10-23,Completed,UPI
2205,203,2023-11-24,Completed,Credit Card
2206,511,2024-05-20,Completed,UPI
2207,123,2024-03-07,Completed,Net Banking
2208,616,2023-06-25,Completed,Wallet
2209,243,2024-01-28,Cancelled,Credit Card
2210,19,2023-10-19,Cancelled,Credit Card
2211,292,2024-04-17,Completed,Net Banking
2212,547,2023-02-07,Cancelled,Credit Card
2213,661,2023-12-12,Completed,Credit Card
2214,98,2024-04-26,Completed,UPI
2215,325,2023-10-09,Completed,Net Banking
2216,570,2023-03-23,Completed,Net Banking
2217,49,2024-09-19,Completed,UPI
2218,506,2024-04-10,Completed,UPI
2219,106,2024-09-24,Completed,Debit Card
2220,11,2023-02-18,Completed,Credit Card
2221,705,2023-11-27,Completed,Debit Card
2222,91,2023-06-24,Completed,UPI
2223,6,2024-07-04,Completed,UPI
2224,114,2023-02-14,Completed,UPI
2225,271,2023-03-18,Completed,Wallet
2226,277,2024-01-24,Completed,Debit Card
2227,472,2024-08-20,Completed,Debit Card
2228,152,2023-11-23,Cancelled,Net Banking
2229,458,2024-10-14,Completed,Wallet
2230,247,2024-06-24,Cancelled,Net Banking
2231,502,2024-11-08,Completed,UPI
2232,232,2024-05-09,Completed,UPI
2233,729,2023-10-31,Completed,UPI
2234,249,2024-07-25,Completed,Credit Card
2235,507,2023-03-18,Completed,Debit Card
2236,687,2023-01-14,Completed,Net Banking
2237,193,2024-01-30,Completed,Credit Card
2238,214,2023-12-15,Cancelled,Wallet
2239,321,2024-06-10,Completed,Net Banking
2240,158,2024-11-02,Cancelled,Credit Card
2241,225,2023-05-14,Completed,Net Banking
2242,636,2024-04-08,Cancelled,Debit Card
2243,193,2024-02-14,Completed,UPI
2244,169,2024-03-09,Completed,Wallet
2245,105,2024-10-25,Completed,Net Banking
2246,763,2023-04-20,Completed,Debit Card
2247,472,2023-01-17,Completed,UPI
2248,488,2023-01-30,Cancelled,Net Banking
2249,272,2023-12-27,Completed,Wallet
2250,363,2023-03-28,Completed,Debit Card
2251,407,2023-06-04,Cancelled,Net Banking
2252,342,2024-06-04,Completed,Net Banking
2253,379,2023-10-07,Completed,Credit Card
2254,392,2024-10-26,Completed,Debit Card
2255,194,2023-10-29,Completed,Debit Card
2256,283,2024-08-31,Cancelled,Wallet
2257,532,2024-05-20,Completed,Credit Card
2258,52,2024-11-28,Completed,Credit Card
2259,118,2023-08-13,Completed,Credit Card
2260,273,2024-08-12,Completed,Credit Card
2261,104,2024-06-28,Completed,Debit Card
2262,717,2024-09-27,Completed,Net Banking
2263,104,2024-02-07,Completed,UPI
2264,211,2024-05-22,Completed,Debit Card
2265,653,2023-12-22,Completed,Wallet
2266,752,2023-10-22,Completed,Credit Card
2267,516,2023-07-09,Cancelled,Net Banking
2268,705,2023-11-09,Completed,Debit Card
2269,698,2023-11-19,Completed,Debit Card
2270,341,2023-07-11,Completed,Debit Card
2271,683,2023-01-14,Completed,Net Banking
2272,22,2023-12-09,Completed,UPI
2273,175,2023-03-20,Completed,Wallet
2274,486,2023-12-27,Cancelled,Credit Card
2275,254,2024-05-15,Completed,Credit Card
2276,18,2023-02-16,Cancelled,UPI
2277,538,2023-08-22,Cancelled,Debit Card
2278,794,2023-05-31,Completed,Credit Card
2279,754,2023-11-08,Completed,Net Banking
2280,753,2024-05-17,Completed,Wallet
2281,680,2023-09-21,Completed,UPI
2282,470,2024-01-09,Completed,UPI
2283,728,2023-11-05,Completed,Wallet
2284,611,2024-11-10,Completed,Credit Card
2285,703,2023-10-04,Cancelled,Credit Card
2286,421,2023-06-01,Completed,Debit Card
2287,510,2024-01-01,Completed,Debit Card
2288,759,2024-08-14,Completed,UPI
2289,763,2023-07-31,Completed,Debit Card
2290,655,2024-01-22,Completed,UPI
2291,696,2024-10-03,Cancelled,Net Banking
2292,180,2024-06-23,Completed,UPI
2293,401,2023-12-06,Cancelled,Net Banking
2294,317,2023-10-10,Completed,Credit Card
2295,533,2024-08-16,Completed,Wallet
2296,444,2023-05-06,Completed,Wallet
2297,296,2023-12-22,Completed,Credit Card
2298,702,2024-05-25,Completed,Net Banking
2299,154,2024-11-28,Cancelled,UPI
2300,572,2024-09-30,Completed,UPI
2301,296,2024-05-13,Completed,UPI
2302,465,2023-01-16,Completed,Debit Card
2303,608,2023-10-17,Completed,Credit Card
2304,314,2024-05-15,Completed,Net Banking
2305,677,2023-12-27,Completed,Credit Card
2306,142,2023-09-15,Completed,UPI
2307,682,2024-05-29,Cancelled,Debit Card
2308,731,2023-03-30,Completed,Debit Card
2309,443,2023-07-21,Cancelled,Credit Card
2310,225,2023-10-25,Completed,Net Banking
2311,255,2023-12-30,Completed,Net Banking
2312,101,2024-02-13,Completed,UPI
2313,319,2024-09-03,Completed,Wallet
2314,696,2024-03-22,Completed,Wallet
2315,700,2023-05-23,Completed,UPI
2316,427,2023-05-19,Cancelled,Debit Card
2317,313,2023-11-05,Completed,UPI
2318,644,2024-08-03,Completed,Wallet
2319,385,2023-07-07,Completed,Credit Card
2320,540,2023-05-22,Completed,UPI
2321,702,2024-05-30,Completed,Net Banking
2322,438,2023-12-29,Completed,Net Banking
2323,473,2024-02-25,Completed,Wallet
2324,786,2023-01-28,Completed,Credit Card
2325,630,2023-05-24,Completed,Debit Card
2326,525,2024-08-17,Completed,Debit Card
2327,557,2024-09-27,Cancelled,UPI
2328,774,2023-02-24,Completed,Debit Card
2329,687,2024-02-17,Completed,Net Banking
2330,472,2024-06-14,Completed,Credit Card
2331,277,2023-02-26,Completed,UPI
2332,100,2024-08-31,Completed,Wallet
2333,708,2024-05-08,Completed,Credit Card
2334,759,2023-05-05,Cancelled,Wallet
2335,719,2023-02-24,Completed,Wallet
2336,576,2023-05-28,Completed,Debit Card
2337,692,2023-08-17,Completed,UPI
2338,319,2024-10-05,Completed,Net Banking
2339,705,2024-09-30,Completed,Credit Card
2340,1,2023-03-10,Completed,Wallet
2341,533,2023-05-04,Completed,Debit Card
2342,107,2023-07-29,Completed,Credit Card
2343,455,2024-06-01,Completed,Credit Card
2344,308,2023-05-05,Completed,Net Banking
2345,241,2023-07-08,Cancelled,UPI
2346,698,2024-09-19,Completed,Wallet
2347,443,2023-05-07,Completed,Credit Card
2348,146,2023-07-09,Completed,Debit Card
2349,760,2024-06-07,Cancelled,Debit Card
2350,492,2024-05-02,Completed,UPI
2351,103,2024-11-14,Cancelled,Net Banking
2352,684,2024-01-12,Completed,Net Banking
2353,715,2024-01-31,Completed,Net Banking
2354,436,2024-03-02,Completed,Credit Card
2355,469,2023-10-18,Completed,Wallet
2356,12,2024-02-03,Cancelled,UPI
2357,661,2023-02-04,Cancelled,Net Banking
2358,364,2023-02-13,Completed,Net Banking
2359,284,2024-04-14,Completed,Debit Card
2360,513,2024-01-02,Cancelled,Debit Card
2361,724,2023-12-24,Cancelled,Net Banking
2362,65,2024-06-09,Completed,Debit Card
2363,672,2023-12-27,Cancelled,UPI
2364,733,2024-04-15,Completed,UPI
2365,311,2024-11-05,Completed,Credit Card
2366,496,2024-10-22,Completed,Net Banking
2367,675,2024-09-12,Completed,Wallet
2368,795,2024-06-03,Cancelled,UPI
2369,715,2023-05-13,Completed,Wallet
2370,357,2024-08-17,Cancelled,Wallet
2371,70,2024-02-18,Completed,Credit Card
2372,238,2023-06-12,Completed,Credit Card
2373,696,2024-05-26,Completed,UPI
2374,791,2023-08-26,Completed,Credit Card
2375,746,2023-06-28,Completed,Net Banking
2376,64,2023-03-07,Cancelled,UPI
2377,39,2023-04-28,Completed,Net Banking
2378,622,2024-01-19,Completed,Debit Card
2379,111,2023-11-25,Completed,Net Banking
2380,653,2023-05-17,Cancelled,Wallet
2381,201,2023-07-24,Completed,Net Banking
2382,696,2024-03-24,Completed,Debit Card
2383,760,2023-07-26,Completed,Net Banking
2384,197,2024-06-25,Completed,Wallet
2385,645,2023-01-25,Completed,Debit Card
2386,144,2023-02-04,Completed,UPI
2387,582,2024-02-22,Cancelled,Credit Card
2388,190,2023-12-15,Cancelled,Net Banking
2389,213,2023-07-14,Cancelled,Net Banking
2390,361,2024-05-27,Completed,Wallet
2391,142,2024-07-26,Completed,Net Banking
2392,641,2024-03-13,Completed,Credit Card
2393,81,2024-08-05,Completed,Wallet
2394,104,2023-11-02,Completed,Net Banking
2395,53,2023-08-25,Cancelled,Wallet
2396,24,2023-12-05,Completed,UPI
2397,400,2023-09-15,Completed,Credit Card
2398,295,2023-06-11,Completed,Wallet
2399,248,2024-08-12,Cancelled,Wallet
2400,320,2024-05-27,Completed,Wallet
2401,560,2023-02-28,Completed,Wallet
2402,270,2024-04-27,Completed,Credit Card
2403,432,2023-12-13,Completed,Debit Card
2404,784,2023-12-09,Completed,Debit Card
2405,561,2023-07-29,Completed,Credit Card
2406,506,2023-08-30,Completed,Wallet
2407,720,2024-09-16,Completed,UPI
2408,427,2023-03-14,Cancelled,Wallet
2409,565,2023-03-24,Completed,Debit Card
2410,741,2023-10-05,Completed,Credit Card
2411,509,2023-02-06,Cancelled,Debit Card
2412,359,2024-10-27,Completed,Net Banking
2413,234,2023-11-07,Completed,Credit Card
2414,793,2023-01-27,Completed,Wallet
2415,389,2024-09-14,Completed,Wallet
2416,54,2024-05-08,Completed,Net Banking
2417,441,2023-05-09,Completed,Wallet
2418,119,2023-05-22,Completed,Credit Card
2419,377,2024-09-22,Completed,Debit Card
2420,448,2023-12-18,Completed,Debit Card
2421,95,2023-08-26,Cancelled,Credit Card
2422,423,2023-08-21,Cancelled,Wallet
2423,16,2023-02-16,Completed,Credit Card
2424,59,2023-03-20,Completed,Net Banking
2425,290,2023-07-04,Completed,UPI
2426,617,2023-12-25,Completed,UPI
2427,621,2023-05-13,Completed,Net Banking
2428,126,2024-11-04,Completed,Credit Card
2429,557,2023-09-14,Completed,Net Banking
2430,226,2024-01-01,Completed,UPI
2431,799,2024-01-11,Cancelled,UPI
2432,251,2024-10-31,Cancelled,UPI
2433,715,2023-11-23,Cancelled,Wallet
2434,56,2023-04-17,Completed,Net Banking
2435,498,2024-09-28,Completed,Credit Card
2436,141,2023-07-28,Cancelled,Debit Card
2437,760,2023-11-09,Cancelled,Debit Card
2438,382,2023-05-06,Completed,Credit Card
2439,716,2023-08-29,Completed,Net Banking
2440,22,2023-04-27,Completed,Credit Card
2441,285,2023-10-04,Cancelled,Net Banking
2442,87,2023-11-04,Completed,UPI
2443,394,2024-09-16,Completed,Credit Card
2444,394,2024-01-27,Completed,Credit Card
2445,211,2023-08-18,Completed,Debit Card
2446,442,2024-11-06,Cancelled,Credit Card
2447,313,2024-11-07,Completed,Wallet
2448,27,2023-12-23,Cancelled,UPI
2449,772,2023-09-26,Cancelled,Debit Card
2450,350,2023-01-29,Cancelled,Net Banking
2451,747,2024-03-13,Completed,Credit Card
2452,398,2024-07-20,Completed,Wallet
2453,435,2024-04-19,Cancelled,Wallet
2454,267,2024-06-15,Completed,Net Banking
2455,764,2024-04-23,Completed,Debit Card
2456,288,2023-01-16,Completed,Credit Card
2457,790,2023-09-13,Cancelled,UPI
2458,585,2023-12-12,Completed,Credit Card
2459,281,2024-09-22,Completed,UPI
2460,257,2024-11-06,Cancelled,Credit Card
2461,315,2023-05-08,Cancelled,UPI
2462,184,2023-09-28,Completed,Net Banking
2463,451,2023-01-18,Completed,Net Banking
2464,368,2023-02-07,Completed,Wallet
2465,419,2023-08-12,Completed,Wallet
2466,284,2023-03-23,Cancelled,Wallet
2467,66,2023-11-18,Completed,Debit Card
2468,785,2023-09-22,Completed,UPI
2469,131,2024-05-21,Completed,Debit Card
2470,633,2023-05-31,Completed,Debit Card
2471,671,2023-04-28,Completed,Debit Card
2472,519,2024-12-01,Completed,Wallet
2473,43,2023-11-21,Cancelled,Debit Card
2474,732,2023-03-04,Completed,UPI
2475,695,2023-01-17,Completed,Wallet
2476,615,2023-02-15,Completed,UPI
2477,80,2023-04-22,Cancelled,Net Banking
2478,524,2023-04-26,Completed,Debit Card
2479,334,2023-07-28,Cancelled,UPI
2480,426,2024-11-28,Completed,Net Banking
2481,147,2023-10-17,Completed,UPI
2482,369,2024-09-13,Completed,Net Banking
2483,384,2024-10-29,Completed,UPI
2484,32,2024-09-28,Completed,UPI
2485,298,2023-02-15,Completed,Wallet
2486,109,2023-01-27,Cancelled,Debit Card
2487,524,2023-11-17,Cancelled,Wallet
2488,221,2023-12-19,Completed,Wallet
2489,673,2023-02-03,Completed,Net Banking
2490,81,2024-10-26,Completed,Debit Card
2491,516,2024-08-01,Cancelled,Wallet
2492,552,2024-03-04,Completed,Wallet
2493,622,2023-02-22,Completed,Wallet
2494,452,2024-06-16,Completed,UPI
2495,590,2023-07-19,Completed,Debit Card
2496,249,2023-12-03,Completed,Debit Card
2497,323,2024-04-11,Completed,Debit Card
2498,751,2024-03-31,Completed,UPI
2499,361,2023-03-23,Cancelled,Wallet
2500,371,2023-03-20,Completed,Wallet
2501,460,2023-08-24,Completed,Debit Card
2502,129,2024-08-06,Cancelled,Debit Card
2503,691,2024-02-22,Cancelled,Debit Card
2504,267,2024-09-12,Completed,UPI
2505,121,2023-11-18,Completed,Net Banking
2506,518,2024-03-07,Completed,Wallet
2507,648,2024-05-21,Completed,Debit Card
2508,16,2024-04-09,Completed,Credit Card
2509,270,2024-03-04,Cancelled,Net Banking
2510,130,2023-04-14,Completed,Net Banking
2511,707,2023-01-25,Completed,Credit Card
2512,528,2023-05-16,Cancelled,Net Banking
2513,363,2024-03-08,Completed,Net Banking
2514,248,2024-07-24,Completed,Credit Card
2515,345,2023-12-11,Cancelled,Wallet
2516,111,2024-09-23,Completed,Credit Card
2517,460,2023-12-30,Completed,Net Banking
2518,297,2024-03-22,Completed,Debit Card
2519,742,2023-07-07,Cancelled,Wallet
2520,156,2023-03-27,Completed,Wallet
2521,379,2024-08-30,Completed,Net Banking
2522,450,2023-11-25,Completed,Wallet
2523,287,2024-08-25,Completed,Debit Card
2524,506,2023-11-01,Completed,Credit Card
2525,531,2024-07-31,Cancelled,Wallet
2526,437,2024-06-04,Completed,UPI
2527,327,2024-01-29,Completed,Debit Card
2528,753,2023-02-12,Completed,Net Banking
2529,285,2024-06-15,Cancelled,Wallet
2530,102,2023-11-18,Completed,UPI
2531,122,2023-06-19,Completed,UPI
2532,450,2024-05-13,Completed,Debit Card
2533,266,2023-10-23,Cancelled,Credit Card
2534,683,2023-08-26,Completed,Debit Card
2535,212,2023-04-09,Cancelled,Wallet
2536,29,2023-06-22,Cancelled,Credit Card
2537,551,2024-07-06,Completed,Credit Card
2538,27,2024-05-15,Completed,Debit Card
2539,585,2023-10-16,Completed,Net Banking
2540,130,2024-06-17,Completed,UPI
2541,734,2023-04-23,Completed,Net Banking
2542,506,2024-03-18,Completed,Credit Card
2543,286,2023-05-21,Completed,UPI
2544,763,2023-03-22,Completed,Credit Card
2545,161,2023-12-01,Cancelled,UPI
2546,465,2023-10-10,Cancelled,Credit Card
2547,40,2023-11-19,Completed,Credit Card
2548,326,2024-06-17,Completed,Wallet
2549,642,2024-11-07,Completed,Credit Card
2550,141,2023-09-09,Cancelled,Net Banking
2551,690,2023-08-14,Completed,UPI
2552,156,2024-04-26,Completed,Debit Card
2553,290,2024-05-23,Completed,Debit Card
2554,91,2024-10-12,Cancelled,Debit Card
2555,445,2023-01-04,Completed,Net Banking
2556,626,2024-07-25,Completed,Debit Card
2557,429,2023-02-09,Completed,Wallet
2558,647,2024-01-25,Cancelled,Debit Card
2559,358,2024-10-15,Completed,Wallet
2560,185,2024-11-03,Completed,Debit Card
2561,685,2023-10-27,Completed,Net Banking
2562,402,2024-10-07,Cancelled,UPI
2563,493,2024-07-10,Completed,Credit Card
2564,116,2023-08-13,Completed,Net Banking
2565,334,2024-04-02,Completed,Net Banking
2566,181,2023-04-29,Completed,UPI
2567,117,2024-11-07,Completed,Net Banking
2568,793,2023-05-12,Completed,Net Banking
2569,422,2024-09-07,Completed,Credit Card
2570,275,2023-10-25,Cancelled,Debit Card
2571,63,2024-02-23,Cancelled,UPI
2572,692,2023-09-25,Completed,Net Banking
2573,453,2024-02-05,Completed,Net Banking
2574,56,2023-09-24,Completed,Net Banking
2575,348,2023-08-13,Completed,UPI
2576,420,2024-04-03,Completed,Wallet
2577,549,2023-06-20,Completed,Credit Card
2578,626,2024-09-20,Completed,Debit Card
2579,553,2024-09-11,Completed,Credit Card
2580,93,2024-01-24,Completed,UPI
2581,65,2024-07-20,Completed,Wallet
2582,371,2023-08-04,Cancelled,Debit Card
2583,549,2023-06-10,Completed,Debit Card
2584,166,2023-10-25,Completed,UPI
2585,221,2024-02-28,Cancelled,Debit Card
2586,37,2023-01-14,Completed,Wallet
2587,514,2023-04-15,Completed,Net Banking
2588,161,2023-02-13,Completed,UPI
2589,236,2023-01-25,Completed,Credit Card
2590,768,2023-10-06,Completed,Net Banking
2591,411,2024-11-02,Completed,UPI
2592,79,2023-03-28,Completed,Wallet
2593,21,2024-03-01,Completed,Wallet
2594,156,2024-09-11,Completed,Wallet
2595,199,2024-02-05,Cancelled,UPI
2596,436,2023-11-28,Cancelled,Credit Card
2597,281,2023-11-06,Completed,Debit Card
2598,271,2023-04-13,Cancelled,Net Banking
2599,299,2024-01-21,Completed,Credit Card
2600,417,2023-08-16,Cancelled,UPI
2601,292,2024-05-09,Cancelled,Wallet
2602,392,2023-09-08,Completed,Net Banking
2603,382,2024-02-08,Cancelled,Credit Card
