transaction_id,user_id,merchant_id,amount,status,transaction_time
18129,1856,69,78.3,approved,2024-02-17 11:45:00
18130,29,57,20.48,approved,2024-01-01 15:44:00
18131,1660,90,14.95,approved,2024-05-07 06:18:00
18132,1242,35,90.01,declined,2024-03-16 20:02:00
18133,652,62,19.51,approved,2024-03-26 05:10:00
18134,939,100,113.71,approved,2024-06-06 22:17:00
18135,109,56,97.33,approved,2024-01-16 17:32:00
18136,292,116,50.09,approved,2024-04-21 22:11:00
18137,1053,65,55.44,approved,2024-04-20 10:33:00
18138,930,118,218.34,approved,2024-01-28 21:08:00
18139,1118,40,33.6,approved,2024-01-29 05:28:00
18140,817,67,19.95,approved,2024-01-12 03:48:00
18141,1630,77,63.51,approved,2024-01-25 19:38:00
18142,1050,102,149.14,declined,2024-01-27 16:37:00
18143,1831,52,170.3,declined,2024-05-05 01:37:00
18144,1474,10,56.66,approved,2024-05-08 18:52:00
18145,1319,97,54.25,approved,2024-03-09 18:00:00
18146,527,16,61.62,approved,2024-03-20 15:40:00
18147,55,1,179.23,approved,2024-03-03 04:28:00
18148,402,111,15.25,approved,2024-03-30 16:36:00
18149,153,83,325.37,approved,2024-04-03 22:12:00
18150,1929,55,349.75,declined,2024-01-07 01:22:00
18151,686,50,32.69,approved,2024-05-12 15:27:00
18152,1469,51,5.62,approved,2024-04-08 19:18:00
18153,1056,2,46.15,approved,2024-05-24 16:57:00
18154,413,10,56.14,approved,2024-05-05 14:32:00
18155,1719,83,86.64,approved,2024-03-14 01:49:00
18156,775,40,66.53,declined,2024-03-26 21:58:00
18157,1986,112,23.11,approved,2024-04-15 01:56:00
18158,1717,48,6.24,approved,2024-04-25 18:37:00
18159,132,19,12.72,approved,2024-03-25 20:54:00
18160,1194,68,176.54,approved,2024-02-04 18:05:00
18161,1839,16,98.0,approved,2024-06-09 05:17:00
18162,357,98,42.53,approved,2024-05-18 16:08:00
18163,538,18,19.86,approved,2024-04-11 08:00:00
18164,1403,47,28.26,approved,2024-02-13 08:48:00
18165,765,87,35.52,approved,2024-05-04 19:45:00
18166,554,11,27.92,approved,2024-06-01 15:15:00
18167,817,102,19.15,approved,2024-01-04 06:40:00
18168,174,74,125.36,approved,2024-04-19 22:36:00
18169,176,79,240.17,approved,2024-04-11 06:48:00
18170,1395,34,14.05,declined,2024-04-11 05:55:00
18171,41,67,53.8,approved,2024-03-21 02:21:00
18172,6,120,21.38,approved,2024-05-07 21:03:00
18173,243,61,102.29,approved,2024-01-01 05:07:00
18174,1418,66,72.6,approved,2024-05-21 21:26:00
18175,1483,88,5.15,approved,2024-03-13 21:18:00
18176,996,112,9.64,approved,2024-06-12 13:13:00
18177,211,47,269.93,approved,2024-02-01 01:08:00
18178,81,62,144.87,approved,2024-03-26 01:50:00
18179,1329,14,77.98,approved,2024-05-11 21:31:00
18180,1944,8,19.57,approved,2024-03-26 19:07:00
18181,1694,37,247.31,approved,2024-01-11 14:20:00
18182,584,29,37.33,approved,2024-02-10 22:45:00
18183,870,71,26.15,approved,2024-04-15 09:36:00
18184,764,94,98.34,approved,2024-03-21 13:53:00
18185,1223,49,72.42,approved,2024-03-23 11:14:00
18186,1433,20,25.74,approved,2024-04-27 23:39:00
18187,1868,38,9.5,approved,2024-03-16 01:17:00
18188,171,86,56.6,approved,2024-01-10 18:39:00
18189,671,9,22.61,approved,2024-01-17 16:09:00
18190,72,119,273.89,approved,2024-05-30 20:32:00
18191,1169,119,28.67,approved,2024-01-01 02:12:00
18192,105,87,359.99,approved,2024-03-26 09:00:00
18193,105,105,37.48,approved,2024-01-20 07:42:00
18194,1017,72,18.63,approved,2024-05-14 03:36:00
18195,742,4,25.63,declined,2024-05-12 06:10:00
18196,362,2,87.45,approved,2024-03-08 18:16:00
18197,99,20,58.56,approved,2024-03-04 08:30:00
18198,1363,37,79.52,approved,2024-04-12 22:02:00
18199,970,21,22.41,approved,2024-05-04 21:31:00
18200,1562,120,94.94,approved,2024-04-24 02:10:00
18201,471,91,62.59,approved,2024-05-04 06:39:00
18202,1266,23,90.23,approved,2024-01-06 23:11:00
18203,168,2,251.43,approved,2024-05-02 19:17:00
18204,353,80,32.29,approved,2024-06-13 01:29:00
18205,1814,61,158.51,approved,2024-03-07 08:24:00
18206,1853,80,217.68,approved,2024-05-23 21:59:00
18207,1236,61,143.27,approved,2024-02-18 23:24:00
18208,1328,59,21.73,approved,2024-05-02 18:40:00
18209,1419,84,186.91,approved,2024-04-30 19:21:00
18210,1762,120,278.07,approved,2024-03-01 18:13:00
18211,1311,30,62.16,approved,2024-06-07 01:01:00
18212,1228,55,20.94,approved,2024-02-28 11:44:00
18213,1219,111,116.73,approved,2024-05-16 06:07:00
18214,925,96,31.64,approved,2024-02-26 07:03:00
18215,522,107,146.07,approved,2024-05-18 08:51:00
18216,343,45,100.14,approved,2024-01-28 13:14:00
18217,786,85,344.53,approved,2024-05-03 11:06:00
18218,1394,79,47.8,approved,2024-05-19 00:00:00
18219,1520,34,156.63,approved,2024-05-01 18:40:00
18220,1329,22,67.79,approved,2024-01-11 05:21:00
18221,577,11,60.01,approved,2024-03-14 15:07:00
18222,583,15,8.48,approved,2024-03-04 13:46:00
18223,1595,93,257.33,approved,2024-02-08 10:41:00
18224,903,38,144.55,approved,2024-01-08 03:55:00
18225,1928,102,29.26,approved,2024-05-23 06:02:00
18226,1393,109,8.56,approved,2024-03-07 16:46:00
18227,191,116,74.7,approved,2024-06-12 11:44:00
18228,385,31,158.0,approved,2024-03-24 11:35:00
18229,1920,100,241.41,approved,2024-06-28 00:05:00
18230,1255,99,338.96,approved,2024-02-11 19:52:00
18231,1779,57,40.07,approved,2024-05-23 17:00:00
18232,868,102,164.96,approved,2024-05-16 19:45:00
18233,810,95,9.19,approved,2024-04-14 09:20:00
18234,1580,101,63.22,approved,2024-05-05 00:21:00
18235,1246,58,6.11,approved,2024-03-10 01:16:00
18236,1093,15,125.19,approved,2024-05-15 08:35:00
18237,1385,116,504.54,approved,2024-03-09 13:55:00
18238,1572,118,244.02,approved,2024-01-01 20:57:00
18239,1716,68,20.5,approved,2024-02-28 07:06:00
18240,704,64,29.61,approved,2024-05-19 14:17:00
18241,182,104,114.14,approved,2024-05-24 20:31:00
18242,938,39,12.53,approved,2024-04-18 23:48:00
18243,1347,6,24.67,approved,2024-05-25 14:59:00
18244,744,67,25.04,approved,2024-02-24 07:10:00
18245,1261,93,89.36,approved,2024-03-12 04:14:00
18246,1058,66,44.0,declined,2024-01-15 08:27:00
18247,564,35,96.03,approved,2024-04-17 02:01:00
18248,1254,5,24.12,approved,2024-04-03 20:17:00
18249,120,28,35.63,approved,2024-06-23 00:50:00
18250,1679,103,31.13,approved,2024-03-02 10:09:00
18251,1031,52,35.82,approved,2024-02-01 02:44:00
18252,581,95,60.52,approved,2024-01-09 05:11:00
18253,1381,46,37.5,approved,2024-03-21 20:46:00
18254,524,34,18.97,approved,2024-03-01 04:51:00
18255,55,73,13.25,approved,2024-04-22 08:35:00
18256,1183,72,24.12,approved,2024-03-20 12:06:00
18257,429,24,83.06,approved,2024-02-17 01:07:00
18258,766,98,92.7,approved,2024-02-14 07:48:00
18259,650,19,103.25,approved,2024-06-26 07:31:00
18260,904,95,8.22,approved,2024-04-17 14:49:00
18261,224,13,13.87,approved,2024-06-13 02:06:00
18262,239,12,6.02,approved,2024-05-05 21:05:00
18263,1972,8,19.84,approved,2024-06-14 20:24:00
18264,1436,67,62.44,approved,2024-03-08 17:03:00
18265,1640,89,86.72,approved,2024-06-05 20:23:00
18266,146,69,12.76,approved,2024-02-15 13:30:00
18267,841,87,284.31,approved,2024-03-18 05:45:00
18268,1838,66,45.2,approved,2024-04-20 23:46:00
18269,1135,86,15.13,declined,2024-05-12 07:51:00
18270,659,77,99.95,approved,2024-02-10 11:33:00
18271,1677,22,192.88,approved,2024-01-14 21:41:00
18272,498,46,114.78,approved,2024-05-30 12:08:00
18273,1182,53,50.18,approved,2024-01-22 10:36:00
18274,1025,86,110.93,approved,2024-02-08 03:57:00
18275,108,105,120.6,approved,2024-04-29 23:33:00
18276,930,93,27.73,approved,2024-05-06 10:05:00
18277,407,84,56.03,approved,2024-02-20 01:29:00
18278,1420,120,193.38,approved,2024-06-03 23:55:00
18279,1090,2,16.19,approved,2024-06-08 18:13:00
18280,1556,6,76.2,approved,2024-06-10 01:31:00
18281,320,19,211.51,approved,2024-04-29 12:54:00
18282,1759,54,20.47,approved,2024-02-18 04:28:00
18283,318,45,12.0,approved,2024-04-22 04:13:00
18284,1983,64,173.52,approved,2024-04-30 15:22:00
18285,1910,18,28.91,approved,2024-01-02 13:48:00
18286,686,109,34.22,approved,2024-03-01 10:00:00
18287,608,70,7.54,approved,2024-05-30 09:52:00
18288,336,106,16.19,approved,2024-04-14 13:47:00
18289,1059,112,50.17,approved,2024-06-09 23:52:00
18290,1899,62,19.56,approved,2024-06-16 17:36:00
18291,1622,71,127.61,approved,2024-06-06 08:53:00
18292,209,92,28.1,approved,2024-04-21 00:04:00
18293,289,9,110.31,approved,2024-06-04 10:35:00
18294,1554,103,113.51,approved,2024-02-21 07:42:00
18295,964,88,12.29,approved,2024-02-16 11:47:00
18296,1247,94,157.37,approved,2024-04-08 06:33:00
18297,574,58,259.25,approved,2024-02-25 12:46:00
18298,792,1,181.79,approved,2024-02-23 15:30:00
18299,358,75,71.01,approved,2024-02-15 03:07:00
18300,1916,59,16.43,approved,2024-06-23 11:21:00
18301,213,62,49.52,approved,2024-05-11 06:21:00
18302,1122,118,68.69,approved,2024-02-15 21:18:00
18303,1398,61,15.42,approved,2024-06-28 14:48:00
18304,1627,113,6.66,approved,2024-02-02 19:28:00
18305,166,34,101.36,approved,2024-03-19 05:44:00
18306,161,59,31.5,approved,2024-02-03 08:14:00
18307,1023,44,87.24,approved,2024-04-07 10:54:00
18308,98,104,338.93,approved,2024-02-19 09:52:00
18309,705,103,16.34,approved,2024-01-27 05:23:00
18310,1273,107,38.85,approved,2024-06-12 07:17:00
18311,371,55,17.33,approved,2024-03-22 04:39:00
18312,1771,108,165.49,approved,2024-03-18 21:20:00
18313,1270,118,54.36,approved,2024-04-01 15:35:00
18314,1062,84,209.04,approved,2024-04-22 14:57:00
18315,932,76,48.12,approved,2024-04-08 14:58:00
18316,1075,60,182.53,approved,2024-06-20 06:01:00
18317,964,43,20.32,approved,2024-02-23 08:59:00
18318,571,43,126.67,approved,2024-04-03 08:06:00
18319,529,114,89.45,approved,2024-03-23 06:27:00
18320,1554,38,106.77,approved,2024-06-24 22:35:00
18321,142,31,96.34,approved,2024-02-20 13:00:00
18322,9,15,18.6,approved,2024-06-16 03:05:00
18323,1251,119,75.5,approved,2024-01-25 19:02:00
18324,1479,120,20.13,approved,2024-04-15 19:29:00
18325,1418,28,61.91,approved,2024-03-16 17:18:00
18326,1824,118,208.49,approved,2024-01-01 14:14:00
18327,1416,43,64.42,approved,2024-06-24 05:29:00
18328,1234,56,556.4,approved,2024-02-03 03:08:00
18329,1425,59,81.06,approved,2024-03-01 14:20:00
18330,1359,9,28.78,declined,2024-06-28 20:04:00
18331,1431,75,130.17,approved,2024-02-08 00:14:00
18332,515,49,188.56,approved,2024-06-12 01:51:00
18333,511,67,61.54,approved,2024-04-19 17:43:00
18334,56,15,102.43,approved,2024-01-28 21:18:00
18335,1721,36,67.62,approved,2024-06-02 04:31:00
18336,1082,37,90.22,declined,2024-05-23 09:11:00
18337,604,62,116.92,approved,2024-04-19 23:06:00
18338,497,55,55.3,approved,2024-05-10 20:20:00
18339,1615,86,20.45,declined,2024-03-04 14:52:00
18340,834,16,11.41,approved,2024-06-16 16:26:00
18341,1817,9,303.16,approved,2024-06-27 14:52:00
18342,738,53,95.47,declined,2024-04-10 22:08:00
18343,1646,52,130.54,declined,2024-01-25 18:38:00
18344,1445,17,101.02,approved,2024-05-07 15:43:00
18345,1888,31,120.03,approved,2024-06-06 23:31:00
18346,1836,8,136.1,declined,2024-06-24 20:54:00
18347,1929,104,80.67,approved,2024-03-25 17:04:00
18348,58,85,10.99,approved,2024-03-17 06:08:00
18349,687,79,59.04,approved,2024-02-15 22:25:00
18350,1062,4,314.87,declined,2024-06-06 17:18:00
18351,648,30,44.9,approved,2024-01-19 14:14:00
18352,776,5,85.93,approved,2024-01-24 21:44:00
18353,1448,17,219.1,approved,2024-03-22 19:56:00
18354,1302,119,168.43,approved,2024-02-24 12:34:00
18355,495,32,82.64,approved,2024-01-10 14:56:00
18356,437,108,59.55,approved,2024-03-21 02:21:00
18357,1967,87,68.92,declined,2024-02-02 02:05:00
18358,1656,114,91.29,approved,2024-06-15 07:32:00
18359,1333,92,120.3,approved,2024-05-16 14:47:00
18360,1861,63,136.2,approved,2024-01-13 06:30:00
18361,1100,53,81.76,approved,2024-04-25 17:35:00
18362,1329,21,46.32,approved,2024-02-21 17:59:00
18363,611,59,91.93,approved,2024-06-07 18:43:00
18364,1791,46,11.05,approved,2024-03-17 03:53:00
18365,386,111,86.55,approved,2024-01-12 09:37:00
18366,1638,104,67.11,approved,2024-01-20 03:21:00
18367,267,81,36.04,approved,2024-01-14 22:13:00
18368,430,70,13.5,approved,2024-05-07 03:55:00
18369,30,63,79.45,declined,2024-04-09 03:05:00
18370,1736,24,111.93,approved,2024-04-11 12:11:00
18371,1852,63,282.56,approved,2024-04-08 05:29:00
18372,1553,103,41.93,approved,2024-01-09 15:28:00
18373,1856,51,221.82,approved,2024-03-16 18:23:00
18374,159,41,358.74,approved,2024-05-06 21:02:00
18375,1807,39,68.14,approved,2024-03-04 02:49:00
18376,1276,111,64.43,approved,2024-04-02 23:05:00
18377,679,66,14.26,approved,2024-03-14 01:28:00
18378,772,30,96.76,approved,2024-03-05 09:04:00
18379,887,42,53.41,approved,2024-05-09 00:08:00
18380,1707,38,150.69,approved,2024-01-15 13:06:00
18381,1071,120,164.25,approved,2024-01-06 05:29:00
18382,339,81,33.21,approved,2024-06-04 13:25:00
18383,1129,88,244.94,approved,2024-04-05 01:45:00
18384,361,44,38.82,approved,2024-01-26 09:31:00
18385,156,22,19.5,approved,2024-06-15 13:07:00
18386,1358,67,62.58,approved,2024-05-08 07:43:00
18387,1107,49,149.07,approved,2024-03-19 18:53:00
18388,1197,6,13.51,approved,2024-06-14 21:40:00
18389,1896,41,69.55,declined,2024-05-31 20:35:00
18390,1951,79,132.31,approved,2024-02-19 14:36:00
18391,799,76,49.76,approved,2024-06-16 21:46:00
18392,1464,78,62.39,approved,2024-04-05 18:00:00
18393,1559,40,80.84,approved,2024-02-01 23:13:00
18394,1100,65,143.66,approved,2024-06-11 02:55:00
18395,321,89,17.3,approved,2024-06-02 01:04:00
18396,1091,37,101.92,approved,2024-03-22 17:44:00
18397,1810,5,41.52,approved,2024-02-29 18:31:00
18398,316,6,10.0,approved,2024-02-14 03:40:00
18399,163,86,99.67,approved,2024-02-10 02:09:00
18400,1720,87,24.13,approved,2024-01-31 12:05:00
18401,1669,79,41.26,approved,2024-04-08 09:01:00
18402,1138,111,149.81,approved,2024-06-13 16:26:00
18403,943,12,7.99,declined,2024-05-24 07:13:00
18404,1503,97,60.88,approved,2024-06-06 10:41:00
18405,344,27,193.41,approved,2024-05-15 18:24:00
18406,327,118,9.2,approved,2024-01-04 01:16:00
18407,426,112,37.53,approved,2024-03-19 18:01:00
18408,1935,49,21.12,approved,2024-04-05 04:49:00
18409,894,38,13.83,approved,2024-01-24 01:53:00
18410,1614,57,25.63,approved,2024-06-18 04:54:00
18411,1788,96,15.72,approved,2024-03-28 11:28:00
18412,1117,50,99.24,approved,2024-01-25 18:59:00
18413,876,70,105.63,approved,2024-05-07 20:56:00
18414,1359,100,123.35,approved,2024-03-02 12:24:00
18415,382,61,15.24,approved,2024-01-27 05:15:00
18416,1084,60,22.94,approved,2024-05-14 11:47:00
18417,776,4,103.65,approved,2024-05-11 12:06:00
18418,499,20,185.2,approved,2024-01-02 03:29:00
18419,1036,117,59.15,approved,2024-03-28 22:46:00
18420,920,72,189.08,approved,2024-02-11 05:34:00
18421,1703,35,233.38,declined,2024-03-20 16:02:00
18422,1987,11,28.15,approved,2024-06-23 03:23:00
18423,1523,1,52.62,declined,2024-03-15 00:53:00
18424,373,86,12.41,approved,2024-04-07 17:56:00
18425,467,106,157.22,declined,2024-02-10 09:20:00
18426,545,82,82.35,approved,2024-04-25 06:54:00
18427,711,105,19.57,declined,2024-06-07 09:27:00
18428,1545,97,211.38,approved,2024-06-27 03:41:00
18429,1958,82,235.27,approved,2024-05-08 04:50:00
18430,755,62,84.86,approved,2024-02-14 04:27:00
18431,701,115,121.06,approved,2024-03-18 10:05:00
18432,356,25,28.95,approved,2024-06-22 16:15:00
18433,1332,17,115.73,declined,2024-06-05 08:03:00
18434,1648,109,87.62,approved,2024-06-01 18:36:00
18435,928,64,68.51,declined,2024-04-27 07:03:00
18436,1462,99,89.39,approved,2024-01-07 15:41:00
18437,115,33,6.85,approved,2024-03-01 04:22:00
18438,437,44,224.05,approved,2024-04-06 14:50:00
18439,731,91,63.57,approved,2024-04-16 07:35:00
18440,963,28,88.12,approved,2024-01-12 02:03:00
18441,1929,17,89.74,declined,2024-05-21 06:10:00
18442,947,29,30.3,approved,2024-05-15 16:58:00
18443,1303,86,7.41,approved,2024-05-30 04:06:00
18444,260,22,46.67,approved,2024-04-10 06:16:00
18445,706,105,28.74,approved,2024-06-17 07:03:00
18446,1660,58,80.31,approved,2024-06-16 23:41:00
18447,1867,3,26.45,approved,2024-02-26 19:54:00
18448,1453,21,64.37,approved,2024-05-23 13:42:00
18449,522,6,71.67,approved,2024-05-18 22:55:00
18450,1489,20,77.95,approved,2024-03-01 06:27:00
18451,701,44,159.23,approved,2024-02-22 20:34:00
18452,1861,53,26.54,approved,2024-04-04 21:11:00
18453,1237,93,24.67,approved,2024-05-23 18:27:00
18454,1435,88,62.38,approved,2024-02-10 14:00:00
18455,1186,102,47.31,approved,2024-03-22 21:30:00
18456,1828,118,162.66,declined,2024-06-27 23:04:00
18457,939,84,26.25,approved,2024-01-08 00:59:00
18458,601,14,29.84,approved,2024-01-19 22:22:00
18459,852,62,181.79,approved,2024-06-25 18:39:00
18460,1143,69,87.93,approved,2024-06-04 10:20:00
18461,1955,9,61.8,approved,2024-03-06 11:29:00
18462,1616,75,134.1,approved,2024-03-17 16:48:00
18463,1306,101,62.92,declined,2024-06-06 07:51:00
18464,585,52,84.31,approved,2024-06-07 06:39:00
18465,1321,59,80.83,approved,2024-02-12 09:19:00
18466,1081,51,42.23,approved,2024-06-02 04:10:00
18467,1612,112,294.99,approved,2024-03-03 11:46:00
18468,779,78,36.54,approved,2024-01-02 20:23:00
18469,609,36,333.34,declined,2024-04-03 17:37:00
18470,1375,119,306.6,approved,2024-06-12 10:26:00
18471,542,96,133.98,approved,2024-05-02 04:12:00
18472,884,64,8.62,approved,2024-05-15 19:48:00
18473,468,27,176.98,approved,2024-02-04 02:49:00
18474,1458,23,31.13,approved,2024-04-23 12:32:00
18475,1737,10,42.65,approved,2024-06-24 15:27:00
18476,1413,21,5.27,approved,2024-02-21 14:17:00
18477,1115,78,176.36,approved,2024-03-01 03:04:00
18478,722,69,47.62,approved,2024-03-25 16:41:00
18479,1881,89,125.46,approved,2024-03-20 16:21:00
18480,60,2,34.64,approved,2024-04-30 00:14:00
18481,1739,55,191.5,approved,2024-06-11 05:34:00
18482,332,31,29.4,approved,2024-05-03 07:33:00
18483,1260,34,12.24,approved,2024-06-20 02:59:00
18484,641,75,71.34,approved,2024-06-01 23:20:00
18485,1215,87,90.12,approved,2024-06-02 06:10:00
18486,572,21,118.45,approved,2024-03-17 18:38:00
18487,563,5,15.71,approved,2024-03-29 20:56:00
18488,845,4,199.38,approved,2024-04-25 19:30:00
18489,1137,77,76.26,approved,2024-02-28 19:20:00
18490,423,8,147.48,approved,2024-01-16 11:59:00
18491,264,92,72.51,approved,2024-01-09 14:12:00
18492,462,111,22.76,approved,2024-06-22 21:23:00
18493,502,74,54.94,approved,2024-04-03 03:26:00
18494,60,89,125.16,approved,2024-01-22 08:36:00
18495,495,93,26.22,approved,2024-06-21 02:10:00
18496,1034,64,112.65,approved,2024-01-17 14:05:00
18497,1776,98,47.37,approved,2024-03-09 10:25:00
18498,295,70,11.62,approved,2024-02-10 17:59:00
18499,508,46,87.75,approved,2024-03-18 05:47:00
18500,1126,80,89.6,approved,2024-01-10 17:03:00
18501,657,115,390.78,approved,2024-06-10 14:03:00
18502,1123,100,59.62,approved,2024-01-14 18:43:00
18503,79,70,26.93,approved,2024-05-02 15:15:00
18504,35,15,24.88,approved,2024-03-07 14:58:00
18505,1677,28,50.2,approved,2024-02-07 15:06:00
18506,937,36,233.61,approved,2024-06-01 11:59:00
18507,1656,26,386.58,declined,2024-02-29 08:39:00
18508,827,59,14.56,approved,2024-01-04 20:31:00
18509,265,82,71.52,approved,2024-04-29 09:49:00
18510,922,63,237.96,approved,2024-01-31 03:57:00
18511,1048,99,46.25,approved,2024-03-24 21:17:00
18512,146,41,55.0,approved,2024-06-17 13:45:00
18513,781,47,28.09,approved,2024-04-20 17:03:00
18514,884,85,136.18,approved,2024-04-23 01:10:00
18515,754,60,258.62,approved,2024-05-06 20:31:00
18516,1878,75,89.08,approved,2024-05-01 13:36:00
18517,1840,38,21.99,approved,2024-03-05 08:15:00
18518,1968,64,38.52,declined,2024-03-03 00:13:00
18519,1164,44,259.33,approved,2024-04-21 08:08:00
18520,1168,48,56.22,approved,2024-06-26 17:21:00
18521,754,4,203.12,approved,2024-06-11 04:58:00
18522,702,42,64.04,approved,2024-06-12 05:05:00
18523,1329,31,288.95,approved,2024-05-05 07:21:00
18524,1289,50,20.33,approved,2024-01-25 09:28:00
18525,1154,91,18.14,declined,2024-04-24 23:14:00
18526,170,57,36.01,approved,2024-01-21 21:16:00
18527,616,66,91.84,approved,2024-03-07 08:44:00
18528,1793,114,202.56,approved,2024-06-23 05:29:00
18529,1720,37,45.97,approved,2024-06-12 09:32:00
18530,153,72,17.49,approved,2024-02-10 19:47:00
18531,1279,45,15.95,approved,2024-06-20 11:55:00
18532,329,89,47.1,approved,2024-02-26 23:16:00
18533,269,95,31.12,approved,2024-06-04 07:51:00
18534,1358,115,23.6,approved,2024-03-07 19:19:00
18535,294,104,156.64,approved,2024-06-18 20:27:00
18536,127,59,137.61,approved,2024-06-11 18:54:00
18537,1370,100,170.96,approved,2024-04-06 09:49:00
18538,1322,65,26.31,approved,2024-01-30 20:38:00
18539,1587,98,129.87,approved,2024-01-14 12:38:00
18540,808,84,229.29,declined,2024-02-27 00:58:00
18541,198,112,40.12,approved,2024-01-13 05:10:00
18542,1250,81,69.33,approved,2024-05-09 05:00:00
18543,379,12,15.63,approved,2024-02-24 11:57:00
18544,1705,117,110.27,approved,2024-03-09 03:10:00
18545,1007,38,62.6,approved,2024-05-09 08:21:00
18546,606,41,70.34,approved,2024-01-28 02:43:00
18547,123,103,29.6,approved,2024-02-07 05:30:00
18548,83,102,43.47,approved,2024-05-26 21:06:00
18549,1362,18,130.11,approved,2024-03-27 05:07:00
18550,1292,50,15.15,approved,2024-05-19 06:29:00
18551,1276,113,34.2,approved,2024-02-17 17:01:00
18552,949,26,123.54,approved,2024-01-05 16:22:00
18553,1051,94,119.37,approved,2024-05-21 00:19:00
18554,1121,19,43.96,approved,2024-02-24 15:31:00
18555,1948,8,7.94,approved,2024-02-04 07:47:00
18556,1685,94,40.7,approved,2024-03-06 23:14:00
18557,1400,110,10.48,approved,2024-02-14 01:11:00
18558,353,93,10.38,approved,2024-06-19 14:39:00
18559,188,101,39.75,approved,2024-01-31 16:19:00
18560,1512,37,34.91,approved,2024-06-08 20:16:00
18561,586,2,36.34,approved,2024-05-14 03:03:00
18562,1439,23,208.37,approved,2024-04-16 02:04:00
18563,411,99,249.79,approved,2024-03-20 11:07:00
18564,479,38,62.59,approved,2024-04-27 05:36:00
18565,1712,102,100.1,approved,2024-05-23 02:01:00
18566,46,74,7.06,approved,2024-02-15 14:30:00
18567,185,23,16.12,approved,2024-05-25 03:05:00
18568,1468,12,233.66,approved,2024-05-29 18:36:00
18569,1130,116,31.9,approved,2024-01-08 01:27:00
18570,741,92,7.19,approved,2024-05-31 04:18:00
18571,1352,22,70.32,approved,2024-03-05 08:49:00
18572,980,74,22.23,approved,2024-02-27 16:55:00
18573,1194,73,259.62,approved,2024-01-12 03:05:00
18574,1449,4,41.13,approved,2024-02-21 09:26:00
18575,1895,105,22.01,declined,2024-03-28 02:23:00
18576,1245,117,17.96,approved,2024-02-16 00:51:00
18577,182,18,39.09,approved,2024-05-25 17:20:00
18578,1866,84,157.92,approved,2024-02-13 02:00:00
18579,1852,20,11.55,approved,2024-02-29 03:35:00
18580,620,53,51.26,approved,2024-01-02 11:39:00
18581,177,71,232.64,approved,2024-06-12 20:21:00
18582,1218,12,118.38,approved,2024-06-22 19:38:00
18583,1980,101,11.49,approved,2024-01-21 17:25:00
18584,418,103,196.69,approved,2024-02-25 02:05:00
18585,1518,94,30.1,approved,2024-06-26 22:18:00
18586,478,34,124.79,approved,2024-05-25 19:49:00
18587,1029,91,27.98,approved,2024-03-07 18:57:00
18588,969,9,34.36,approved,2024-02-06 19:06:00
18589,439,77,21.94,approved,2024-05-19 15:40:00
18590,1405,80,224.04,approved,2024-03-19 17:12:00
18591,1418,23,5.37,approved,2024-06-11 11:21:00
18592,946,55,98.92,approved,2024-04-09 13:17:00
18593,852,12,54.88,approved,2024-02-03 19:04:00
18594,1011,31,30.7,declined,2024-02-22 20:34:00
18595,1679,17,67.8,approved,2024-01-22 02:42:00
18596,1573,15,75.43,approved,2024-01-28 10:34:00
18597,54,99,7.4,approved,2024-01-31 02:44:00
18598,1269,12,107.2,approved,2024-06-09 17:14:00
18599,1426,91,95.74,approved,2024-02-07 02:29:00
18600,1030,11,136.61,declined,2024-02-10 17:44:00
18601,81,12,83.84,approved,2024-02-22 19:01:00
18602,1213,110,75.7,approved,2024-02-25 13:56:00
18603,1148,5,221.36,approved,2024-01-30 15:06:00
18604,1266,68,124.35,approved,2024-06-22 02:03:00
18605,1234,7,130.08,approved,2024-04-11 05:27:00
18606,1117,83,163.0,approved,2024-04-06 04:08:00
18607,1457,9,60.57,approved,2024-04-15 07:02:00
18608,778,87,63.56,approved,2024-03-16 00:47:00
18609,619,104,233.94,approved,2024-03-06 14:53:00
18610,324,25,83.33,approved,2024-01-22 07:15:00
18611,1689,74,14.37,approved,2024-01-20 14:30:00
18612,1385,74,69.7,approved,2024-06-07 04:06:00
18613,1209,5,34.89,approved,2024-04-03 09:55:00
18614,316,9,131.84,approved,2024-05-02 02:20:00
18615,445,25,208.44,approved,2024-02-28 10:10:00
18616,804,72,219.56,approved,2024-05-12 08:34:00
18617,1673,90,38.77,approved,2024-02-07 15:56:00
18618,193,57,134.73,declined,2024-06-23 14:22:00
18619,311,30,328.37,approved,2024-05-18 10:07:00
18620,883,113,10.85,approved,2024-06-06 00:39:00
18621,1283,52,34.65,approved,2024-03-30 00:43:00
18622,111,39,64.51,approved,2024-06-26 06:35:00
18623,1896,92,109.4,approved,2024-06-09 04:45:00
18624,1425,9,30.77,approved,2024-06-14 21:27:00
18625,992,11,183.23,approved,2024-01-03 01:34:00
18626,1758,84,29.09,approved,2024-02-09 14:56:00
18627,1415,71,49.24,approved,2024-06-13 04:31:00
18628,1154,12,31.96,approved,2024-04-22 13:44:00
18629,236,114,17.57,approved,2024-04-02 03:31:00
18630,1625,98,41.93,approved,2024-03-28 05:22:00
18631,596,5,79.23,approved,2024-02-28 10:43:00
18632,1666,111,11.82,approved,2024-01-06 11:49:00
18633,230,31,184.6,approved,2024-05-11 11:14:00
18634,422,101,52.03,approved,2024-01-29 22:11:00
18635,47,98,116.12,approved,2024-06-10 12:54:00
